"Tu5a",2,"Nei",0
"Tu5a",9,"Vet ikke",0
"Tu5b",1,"Ja",0
"Tu5b",2,"Nei",0
"Tu5b",9,"Vet ikke",0
"Tu6",1,"Vikarbyrå/bemanningsselskap",0
"Tu6",2,"Annen type virksomhet",0
"Tu6",8,"Vil ikke svare",0
"Tu6",9,"Vet ikke",0
"Tu7",1,"Konsulent",0
"Tu7",2,"Utleid arbeidstaker",0
"Tu7",3,"Frilanser",0
"Tu7",4,"Jobber p",0
"Tu7",5,"Mitt arbeid inneb",0
"Tu7",6,"Annet",0
"Tu7a",1,"Ja",0
"Tu7a",2,"Nei",0
"Tu7a",8,"Vil ikke svare",0
"Tu7a",9,"Vet ikke",0
"Tu7b",1,"Konsulent",0
"Tu7b",2,"Utleid arbeidstaker",0
"Tu7b",3,"Frilanser",0
"Tu7b",4,"Annet",0
"Tu7b",5,"Det varierer mye",0
"Tu7b",8,"Vil ikke svare",0
"Tu7b",9,"Vet ikke",0
"Tu7c",1,"Ukentlig eller oftere",0
"Tu7c",2,"2-3 ganger i måneden",0
"Tu7c",3,"Sjeldnere",0
"Tu7c",4,"Aldri",0
"Tu7c",5,"Kun tilfeldig arbeid",0
"Tu7c",6,"Varierer mye",0
"Tu8",1,"Representant for kundebedriften",0
"Tu8",2,"Jeg leder arbeidet selv",0
"Tu8",3,"Det varierer mye",0
"Tu8",8,"Vil ikke svare",0
"Tu8",9,"Vet ikke",0
"Tu9a",1,"Annen jobb hos din nåværende arbeidsgiver",0
"Tu9a",2,"Ansatt hos en annen arbeidsgiver",0
"Tu9a",3,"Var selvstendig næringsdrivende",0
"Tu9a",4,"Skoleelev eller student",0
"Tu9a",5,"Arbeidssøker",0
"Tu9a",6,"Annet",0
"Tu9a",8,"Vil ikke svare",0
"Tu9a",9,"Vet ikke",0
"Tu9a1",1,"Ja",0
"Tu9a1",2,"Nei",0
"Tu9a1",3,"Vet ikke",0
"Tu9a2",1,"Ja",0
"Tu9a2",2,"Nei",0
"Tu9a2",3,"Vet ikke",0
"Tu9a3",1,"Ja",0
"Tu9a3",2,"Nei",0
"Tu9a3",3,"Vet ikke",0
"Tu9a4",1,"Ja",0
"Tu9a4",2,"Nei",0
"Tu9a4",3,"Vet ikke",0
"Tu9a5",1,"Ja",0
"Tu9a5",2,"Nei",0
"Tu9a5",3,"Vet ikke",0
"Tu9b",1,"Alderspensjonist",0
"Tu9b",2,"Førtidspensjonist",0
"Tu9b",3,"Arbeidsufør",0
"Tu9b",4,"Hjemmearbeidende",0
"Tu9b",5,"Vernepliktig",0
"Tu9b",6,"Annet",0
"Tu9b",8,"Vil ikke svare",0
"Tu9b",9,"Vet ikke",0
"Tu9b1",1,"Ja",0
"Tu9b1",2,"Nei",0
"Tu9b1",3,"Vet ikke",0
"Tu9b2",1,"Ja",0
"Tu9b2",2,"Nei",0
"Tu9b2",3,"Vet ikke",0
"Tu9b3",1,"Ja",0
"Tu9b3",2,"Nei",0
"Tu9b3",3,"Vet ikke",0
"Tu9b4",1,"Ja",0
"Tu9b4",2,"Nei",0
"Tu9b4",3,"Vet ikke",0
"Tu9b5",1,"Ja",0
"Tu9b5",2,"Nei",0
"Tu9b5",3,"Vet ikke",0
"Tu9c",1,"Ja",0
"Tu9c",2,"Nei",0
"Tu9c",8,"Vil ikke svare",0
"Tu9c",9,"Vet ikke",0
"Tux1",1,"Ja",0
"Tux1",2,"Nei",0
"Tux2",1,"Hovedjobb",0
"Tux2",2,"Ekstrajobb",0
"Tux3",1,"Enkeltpersonforetak",0
"Tux3",2,"Aksjeselskap",0
"Tux3",3,"Uten eget selskap",0
"Tux3",4,"Kombinasjon av flere",0
"Tux3",5,"Annet",0
"Tux4a",1,"Ja",0
"Tux4a",2,"Nei",0
"Tux4b",1,"Ja",0
"Tux4b",2,"Nei",0
"Tux4c",1,"Ja",0
"Tux4c",2,"Nei",0
"Tux4d",1,"Ja",0
"Tux4d",2,"Nei",0
"Undersys",1,"Undersysselsatt",0
"Undersys",2,"Ikke sysselsatt",0
"Utd105",1,"Ja",0
"Utd105",2,"Nei",0
"Utd105a",1,"Ja",0
"Utd105a",2,"Nei",0
"Utd112",1,"Mest betydning for jobb",0
"Utd112",2,"Mest personlige interesser",0
"Utd115a",1,"Ja",0
"Utd115a",2,"Nei",0
"Utd115b",1,"Ja",0
"Utd115b",2,"Nei",0
"Utd115b",3,"Delvis",0
"Utd_bu",0,"Uoppgitt",0
"Utd_bu",1,"Barneskoleutdanning",0
"Utd_bu",2,"Ungdomsskoleutdanning",0
"Utd_bu",3,"Videregående skole, nivå i - grunnkurs +vk1",0
"Utd_bu",4,"Videregående skole, nivå ii - vk2",0
"Utd_bu",5,"Påbygging til videregående opplæring (teknisk fagskole)",0
"Utd_bu",6,"Univ.-høyskoleutdanning, lavere nivå",0
"Utd_bu",7,"Univ.-høyskoleutdanning, høyere nivå",0
"Utd_bu",8,"Forskerutdanning",0
"Utd_bu",9,"Uoppgitt",0
"Utda8",1,"Full lønn",0
"Utda8",2,"Redusert lønn",0
"Utda8",3,"Ingen lønn",0
"Utda8",4,"Vet ikke",0
