parentcode_indus,industryparentname,year,number,code_indus,kvartal,gangmed,direkint,heldelt,sys11a,sys11b,sys11c,sys13,sys14a,sys14b,sys14c,sys15a,sys15b,sys24a,sys24b,sys24c,sys26,bi26,sys34a,sys35a,sys36a,sys36c,nj58,nj59c,nj59d,nj59e,nj59f,nj59g,utd105a,utda8,utd105,utd112,utd114,utd115a,utd115b,spm120,alder_aar,alder_uke,betrkt,antarbfh,hstat,hfravgr1,hfravlen,htimpruz,havtarbz,bstat,bfravgr1,btimpruz,bavtarbz,savtarbz,sstat,stimpruz,hfakarbz,bfakarbz,sfakarbz,undersys,antbarn_uke,tu2,tu3,tu4,tu5a,tu5b,tu6,tu7a,tu7b,tu7c,tu8a,tu8b,tu8c,tu8d,tu8e,tu8f,tu9a1,tu9a2,tu9a3,tu9a4,tu9a5,tu9b1,tu9b2,tu9b3,tu9b4,tu9b5,tu10a,tu10b,tu10c,tu11,tu12,tu12b,tu14,tu15,tu16,tu17,tu18,tu18b,tu19,tu31,tuvekt,aldbarn,bnar,utd_bu,ans,nj59b,eier,y_kode1_styrk08,y_kode3_styrk08,onskarbx,tu1a,tu1b,tu5,tu7,tu8,tu9a,tu9b,tu9c,tu13,tu14a,tu14b,tu14c,tu20,tu21,tu22,tu23,tu24,tu25,tu26,tu10ny,tu15a,tu15aa,tu21b,tu32,tux1,tux2,tux3,tux4a,tux4b,tux4c,tux4d,industry,is.male,is.union,has.education.primary,has.education.juniorhigh,has.education.some.hs,has.education.finished.hs,has.education.trade.school,has.education.bachelor,has.education.master,has.education.doctor,has.education.ungiven,twentyandyounger,lessthantwenty,twenty,thirty,fourty,fifty,sixty,seventy
I,Accommodation and food service activities,2017,NA,NA,4,4.385542168674699,NA,NA,NA,2045.2369477911648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.15261044176707,35.01204819277108,NA,NA,NA,NA,NA,430.2322623828514,27.21117804550201,NA,NA,NA,NA,28.654953145903615,NA,431.8386880856626,24.398125836666665,NA,25.8459170013253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.4697615410442,NA,NA,NA,NA,NA,NA,4978.81124497992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4819277108433735,0.1606425702811245,0.02008032128514056,0,0,0,0,0,0,0,0,0.11244979919678716,0.11244979919678716,0.3413654618473896,0.20481927710843373,0.18875502008032127,0.11244979919678716,0.04016064257028112,0
U,Activities of extraterritorial organisations and bodies,2017,NA,NA,4,3.6666666666666665,NA,NA,NA,2011.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.333333333333336,34.333333333333336,NA,NA,NA,NA,NA,37.5,37.5,NA,NA,NA,NA,37.5,NA,37.5,37.5,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.8678822933333,NA,NA,NA,NA,NA,NA,3025.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
N,Administrative and support service activities,2017,NA,NA,4,4.423357664233577,NA,NA,NA,2108.2481751824816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16058394160584,40.04622871046229,NA,NA,NA,NA,NA,518.5617599350852,517.9248986212166,NA,NA,NA,NA,1005.2326845092944,NA,1005.979034874258,26.44440389291971,NA,27.11836982965937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.4565016091241,NA,NA,NA,NA,NA,NA,5007.715328467153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5936739659367397,0.3309002433090024,0.0024330900243309,0,0,0,0,0,0,0,0,0.0364963503649635,0.0364963503649635,0.24330900243309003,0.26763990267639903,0.18248175182481752,0.1873479318734793,0.0827250608272506,0
A,"Agriculture, forestry and fishing",2017,NA,NA,4,4.643979057591623,NA,NA,NA,2252.69109947644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.73298429319372,47.57068062827225,NA,NA,NA,NA,NA,561.6141361256545,561.6010471204188,NA,NA,NA,NA,1610.4020942408376,NA,1610.3523560209424,34.22870855146597,NA,36.330931122565445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.89872155492145,NA,NA,NA,NA,NA,NA,5791.560209424084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7905759162303665,0.14659685863874344,0,0,0,0,0,0,0,0,0,0.0418848167539267,0.0418848167539267,0.1099476439790576,0.16230366492146597,0.21465968586387435,0.2617801047120419,0.18324607329842932,0.02617801047120419
R,"Arts, entertainment and recreation",2017,NA,NA,4,4.385542168674699,NA,NA,NA,2155.5060240963853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2710843373494,38.16867469879518,NA,NA,NA,NA,NA,27.58433734933735,27.09437751,NA,NA,NA,NA,631.2073293172289,NA,631.5978915662048,23.11847389554217,NA,24.913654618433736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.8982188621084,NA,NA,NA,NA,NA,NA,3446.6867469879517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4879518072289157,0.25301204819277107,0,0,0,0,0,0,0,0,0,0.13253012048192772,0.13253012048192772,0.2289156626506024,0.2289156626506024,0.1686746987951807,0.13855421686746988,0.0963855421686747,0.00602409638554216
F,Construction,2017,NA,NA,4,4.455661664392906,NA,NA,NA,2117.457025920873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.80218281036835,41.69849931787176,NA,NA,NA,NA,NA,173.85327421553887,173.58815370620738,NA,NA,NA,NA,447.4063665302183,NA,447.69809004091405,32.70545702589359,NA,33.79481582534788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.9941397618281,NA,NA,NA,NA,NA,NA,6033.900409276944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9140518417462484,0.29195088676671216,0,0,0,0,0,0,0,0,0,0.03819918144611187,0.03819918144611187,0.21828103683492495,0.22510231923601637,0.22237380627557984,0.20600272851296045,0.08321964529331514,0.0068212824010914
P,Education,2017,NA,NA,4,4.578282828282828,NA,NA,NA,2118.689393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.85858585858586,44.75631313131313,NA,NA,NA,NA,NA,34.065214646439394,33.8057449494697,NA,NA,NA,NA,540.1672769360101,NA,540.390761784495,27.76470959593434,NA,29.3067971380303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.8016961658207,NA,NA,NA,NA,NA,NA,2827.2070707070707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30934343434343436,0.7790404040404041,0,0,0,0,0,0,0,0,0,0.00883838383838383,0.00883838383838383,0.1388888888888889,0.2335858585858586,0.2803030303030303,0.20833333333333337,0.125,0.00505050505050505
D,"Electricity, gas, steam and air conditioning supply",2017,NA,NA,4,4.523809523809524,NA,NA,NA,2001.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.41269841269841,48.38095238095238,NA,NA,NA,NA,NA,36.257936507936506,36.361111111111114,NA,NA,NA,NA,1623.845238095238,NA,1623.7420634920634,30.988095238095237,NA,31.146825396825395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.21296606301587,NA,NA,NA,NA,NA,NA,3612.8253968253966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7142857142857143,0.7619047619047619,0,0,0,0,0,0,0,0,0,0.03174603174603174,0.03174603174603174,0.01587301587301587,0.1904761904761905,0.3333333333333333,0.3333333333333333,0.07936507936507936,0.01587301587301587
K,Financial and insurance activities,2017,NA,NA,4,4.174757281553398,NA,NA,NA,2006.0582524271845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.75728155339806,44.66504854368932,NA,NA,NA,NA,NA,37.06027508087379,36.85517799349515,NA,NA,NA,NA,36.97653721679612,NA,37.18163430417476,34.37702265373787,NA,34.495954692572816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.8280834990291,NA,NA,NA,NA,NA,NA,2885.2184466019417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5436893203883495,0.5242718446601942,0,0,0,0,0,0,0,0,0,0,0,0.1553398058252427,0.21844660194174756,0.23300970873786409,0.3300970873786408,0.06310679611650485,0
Q,Human health and social work activities,2017,NA,NA,4,4.496174863387978,NA,NA,NA,2103.968306010929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.19945355191257,43.10382513661202,NA,NA,NA,NA,NA,358.7862568305738,139.62775956280873,NA,NA,NA,NA,413.83595628412024,NA,742.3143989070765,25.928652094699455,NA,26.941376903393444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.7606032820984,NA,NA,NA,NA,NA,NA,3703.798907103825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1989071038251366,0.7043715846994536,5.46448087431694e-4,0,0,0,0,0,0,0,0,0.01967213114754098,0.01967213114754098,0.17650273224043717,0.22950819672131148,0.26229508196721313,0.20437158469945357,0.10601092896174864,0.00163934426229508
J,Information and communication,2017,NA,NA,4,4.407821229050279,NA,NA,NA,2076.40782122905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.20391061452514,42.08100558659218,NA,NA,NA,NA,NA,36.27923649905028,36.0732309124581,NA,NA,NA,NA,315.85395716944134,NA,316.14934823089385,32.41210428304469,NA,33.06014897578212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.4784014665363,NA,NA,NA,NA,NA,NA,2730.349162011173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7402234636871509,0.329608938547486,0.00279329608938547,0,0,0,0,0,0,0,0,0.01396648044692737,0.01396648044692737,0.1592178770949721,0.29608938547486036,0.27932960893854747,0.18156424581005587,0.0670391061452514,0.00279329608938547
C,Manufacturing,2017,NA,NA,4,4.406732117812061,NA,NA,NA,2139.2833099579243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.54558204768583,44.44319775596073,NA,NA,NA,NA,NA,176.54282374939692,176.2194950911501,NA,NA,NA,NA,176.66058906029454,NA,177.0098644226087,32.39083683963534,NA,32.830528284235626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8276990759607,NA,NA,NA,NA,NA,NA,5009.698457223001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7503506311360448,0.5357643758765779,0.00140252454417952,0,0,0,0,0,0,0,0,0.0182328190743338,0.0182328190743338,0.15427769985974754,0.2061711079943899,0.2538569424964937,0.26788218793828894,0.09817671809256662,0.00140252454417952
B,Mining and quarrying,2017,NA,NA,4,4.345971563981043,NA,NA,NA,2081.8436018957345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.30805687203792,44.21327014218009,NA,NA,NA,NA,NA,37.18104265402844,35.33507109004739,NA,NA,NA,NA,510.1170616113744,NA,511.61943127962087,31.02345971563981,NA,31.76516587677725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.81629339587676,NA,NA,NA,NA,NA,NA,4333.18009478673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8009478672985783,0.6729857819905213,0,0,0,0,0,0,0,0,0,0.00947867298578199,0.00947867298578199,0.10426540284360188,0.26540284360189575,0.3033175355450237,0.23696682464454977,0.08056872037914692,0
S,Other service activities,2017,NA,NA,4,4.560846560846561,NA,NA,NA,2177.936507936508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8994708994709,43.77248677248677,NA,NA,NA,NA,NA,32.62019400349207,32.24541446206349,NA,NA,NA,NA,33.24717813047619,NA,33.66957671952381,28.24259259259259,NA,29.297266313915344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.24196609380954,NA,NA,NA,NA,NA,NA,3834.1798941798943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31746031746031744,0.2857142857142857,0,0,0,0,0,0,0,0,0,0.03703703703703703,0.03703703703703703,0.1693121693121693,0.2328042328042328,0.20105820105820105,0.2222222222222222,0.12169312169312169,0.01587301587301587
M,"Professional, scientific and technical activities",2017,NA,NA,4,4.40036231884058,NA,NA,NA,2095.7554347826085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.43840579710145,44.344202898550726,NA,NA,NA,NA,NA,35.93055555554348,35.88330314009058,NA,NA,NA,NA,398.57216183574275,NA,398.6185084540942,31.16331521740942,NA,31.686413043496376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.0689683765942,NA,NA,NA,NA,NA,NA,2798.965579710145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6068840579710145,0.391304347826087,0,0,0,0,0,0,0,0,0,0.00905797101449275,0.00905797101449275,0.14855072463768115,0.2644927536231884,0.22282608695652173,0.2355072463768116,0.10869565217391304,0.0108695652173913
O,Public administration and defence; compulsory social security,2017,NA,NA,4,4.578461538461538,NA,NA,NA,2030.283076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.675384615384615,46.54769230769231,NA,NA,NA,NA,NA,36.2716153846,36.16992307690769,NA,NA,NA,NA,498.0522307692154,NA,498.1900769230615,30.82884615384615,NA,31.267307692307693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.80550571646154,NA,NA,NA,NA,NA,NA,2819.190769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4969230769230769,0.823076923076923,0,0,0,0,0,0,0,0,0,0.01384615384615384,0.01384615384615384,0.0953846153846154,0.20153846153846153,0.2630769230769231,0.3076923076923077,0.11384615384615385,0.00461538461538461
L,Real estate activities,2017,NA,NA,4,4.2727272727272725,NA,NA,NA,2114.103896103896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.05194805194805,44.935064935064936,NA,NA,NA,NA,NA,33.88961038961039,32.746753246753244,NA,NA,NA,NA,34.08441558441559,NA,35.34415584415584,32.07640692636364,NA,33.11536796532467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.2572942142857,NA,NA,NA,NA,NA,NA,3538.6103896103896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5844155844155844,0.3246753246753247,0,0,0,0,0,0,0,0,0,0.01298701298701298,0.01298701298701298,0.16883116883116883,0.1948051948051948,0.2597402597402597,0.24675324675324675,0.09090909090909093,0.02597402597402597
H,Transportation and storage,2017,NA,NA,4,4.580299785867238,NA,NA,NA,2057.6381156316916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.52676659528908,44.434689507494646,NA,NA,NA,NA,NA,249.39489650248393,248.79050678083513,NA,NA,NA,NA,677.7958600998929,NA,678.3841898643683,30.908279800107067,NA,31.673804425374733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.48409799653103,NA,NA,NA,NA,NA,NA,5729.41755888651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8008565310492506,0.5160599571734475,0.00428265524625267,0,0,0,0,0,0,0,0,0.02141327623126338,0.02141327623126338,0.1777301927194861,0.18843683083511775,0.22483940042826553,0.2740899357601713,0.10492505353319058,0.00856531049250535
E,"Water supply; sewerage, waste management and remediation activities",2017,NA,NA,4,4.863636363636363,NA,NA,NA,2008.2954545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.77272727272727,43.65909090909091,NA,NA,NA,NA,NA,36.79545454545455,36.03409090909091,NA,NA,NA,NA,36.26136363636363,NA,37.11363636363637,28.751136363636363,NA,29.069318181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.52320815386366,NA,NA,NA,NA,NA,NA,6488.568181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8863636363636364,0.6590909090909091,0,0,0,0,0,0,0,0,0,0.02272727272727272,0.02272727272727272,0.1590909090909091,0.20454545454545456,0.3181818181818182,0.1590909090909091,0.13636363636363635,0
G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2017,NA,NA,4,4.434010152284264,NA,NA,NA,2103.972081218274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.47546531302877,39.35871404399323,NA,NA,NA,NA,NA,285.4672024816667,31.528426395930627,NA,NA,NA,NA,32.46560913704738,NA,371.05836153412014,28.17071347997462,NA,29.017625493511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.47371077824874,NA,NA,NA,NA,NA,NA,4349.291878172588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5558375634517766,0.25888324873096447,0.00253807106598984,0,0,0,0,0,0,0,0,0.07021996615905245,0.07021996615905245,0.26057529610829105,0.19035532994923857,0.22842639593908629,0.1844331641285956,0.06345177664974619,0.00253807106598984
